Label,Berita
hoax,"Jika Anda sering mendengarkan musik dengan earphone saat tidur, Anda berisiko terkena tumor otak."
hoax,"Ditemukan ribuan kantong darah palsu yang beredar di rumah sakit, mengancam keselamatan pasien."
hoax,Semua pengguna layanan streaming film diwajibkan membayar pajak tontonan sebesar 20% dari total tagihan.
hoax,Pejabat bea cukai ditangkap karena terlibat dalam kasus penyelundupan barang mewah dari luar negeri.
hoax,Minum air rebusan jahe yang dicampur madu setiap hari terbukti bisa meningkatkan stamina dan vitalitas.
hoax,Terdapat kasus penemuan harta karun emas batangan di bawah rumah tua yang sudah lama tidak dihuni.
hoax,Produk makanan beku yang dijual di minimarket ternyata mengandung bahan pengawet yang memicu kanker.
hoax,Semua perusahaan taksi daring diwajibkan mengganti semua armadanya dengan mobil listrik yang mahal.
hoax,Beredar surat dari Kejaksaan Agung yang meminta transfer uang untuk keperluan penyelesaian kasus hukum palsu.
hoax,Video menunjukkan bahwa seorang driver ojek online melakukan pelecehan seksual terhadap penumpangnya.
hoax,Seorang pensiunan PNS mendadak menjadi jutawan setelah berhasil memenangkan undian berhadiah dari bank.
hoax,Semua pengguna smartphone yang menggunakan sistem operasi Android wajib menginstal aplikasi mata-mata pemerintah.
hoax,Gunung Agung menunjukkan peningkatan aktivitas dan diperkirakan akan meletus sewaktu-waktu.
hoax,Mencuci rambut dengan air dingin setiap hari terbukti bisa mencegah kerontokan rambut dan kebotakan.
hoax,Ditemukan ribuan lembar uang palsu pecahan 100 ribu rupiah yang diedarkan di pasar tradisional.
hoax,Semua sekolah kejuruan diwajibkan mengajarkan kurikulum tentang kewirausahaan digital yang rumit.
hoax,Terdapat kasus pembuangan bayi yang baru lahir di tempat sampah di kawasan perumahan mewah.
hoax,Video menunjukkan bahwa petugas keamanan stasiun kereta api memukuli penumpang yang tidak memiliki tiket.
hoax,Pemerintah akan mengeluarkan kebijakan untuk memotong gaji seluruh anggota TNI/Polri sebesar 5% untuk dana sosial.
hoax,Minum air rebusan daun sirsak setiap hari terbukti bisa mengobati semua jenis penyakit kronis yang mematikan.
hoax,Seorang penjelajah menemukan gua rahasia yang berisi perhiasan dan artefak kuno peninggalan kerajaan Majapahit.
hoax,Harga daging ayam di pasar tradisional akan melonjak 300% karena adanya wabah penyakit unggas.
hoax,"Semua warga diwajibkan membeli asuransi kesehatan swasta yang sangat mahal, tanpa kecuali."
hoax,"Sebuah kapal laut tenggelam di Selat Sunda, membawa ratusan penumpang dan muatan barang berharga."
hoax,"Jika Anda sering mengonsumsi makanan cepat saji, Anda berisiko terkena penyakit autoimun yang sulit didiagnosa."
hoax,Ditemukan ribuan handphone ilegal yang diselundupkan dari luar negeri melalui pelabuhan tikus.
hoax,Semua pedagang di e-commerce wajib membayar pajak penjualan sebesar 25% dari total harga barang.
hoax,Pejabat daerah ditangkap karena terlibat dalam kasus penjualan aset negara kepada pihak swasta dengan harga murah.
hoax,Minum air rendaman kismis setiap malam terbukti bisa membersihkan hati dan mencegah penyakit kuning.
hoax,"Terdapat kasus hilangnya turis asing di kawasan hutan Amazon, diduga diculik oleh suku pedalaman."
hoax,Produk mi instan yang baru diluncurkan ternyata mengandung bahan kimia yang memicu ketergantungan.
hoax,Semua perusahaan diwajibkan memberikan cuti hamil selama dua tahun bagi karyawati yang melahirkan.
hoax,Beredar pengumuman rekrutmen TKI ke Taiwan dengan gaji 80 juta rupiah per bulan tanpa perlu kemampuan bahasa.
hoax,Video menunjukkan bahwa petugas Satpol PP merusak dan membakar gerobak pedagang kaki lima tanpa peringatan.
hoax,"Seorang mantan perwira TNI ditemukan tewas gantung diri di rumahnya, diduga karena masalah hutang."
hoax,Semua kendaraan yang menggunakan warna hitam dan putih dilarang beroperasi di jalan raya pada hari tertentu.
hoax,"Gunung Rinjani diperkirakan akan meletus dengan kekuatan dahsyat, menenggelamkan sebagian Pulau Lombok."
hoax,Menggunakan power bank saat mengisi daya smartphone dapat menyebabkan ledakan yang membahayakan.
hoax,"Ditemukan ribuan ton pupuk palsu yang dijual kepada petani, menyebabkan gagal panen massal."
hoax,Semua universitas swasta diwajibkan menurunkan biaya kuliah hingga 50% untuk membantu mahasiswa miskin.
hoax,Terdapat kasus serangan lebah mematikan yang menyebabkan puluhan warga desa harus dilarikan ke rumah sakit.
hoax,Video menunjukkan bahwa petugas bandara menyita dan memusnahkan semua makanan yang dibawa penumpang.
hoax,Pemerintah akan menerapkan sistem e-voting untuk semua pemilihan kepala desa di seluruh Indonesia.
hoax,Minum air rebusan daun kelor setiap hari terbukti bisa membersihkan darah dari semua jenis penyakit.
hoax,Seorang buruh pabrik mendadak menjadi kaya raya setelah menemukan sumur minyak di halaman rumahnya.
hoax,Ditemukan zat pengawet yang memicu kerusakan ginjal pada semua produk sosis dan bakso yang dijual di pasaran.
hoax,Semua pemilik toko emas diwajibkan membayar pajak transaksi sebesar 10% dari setiap penjualan.
hoax,"Terdapat kasus banjir bandang yang melanda kawasan perkotaan, disebabkan oleh jebolnya tanggul sungai buatan."
hoax,Video menunjukkan bahwa petugas polisi lalu lintas menerima suap dari pengendara yang melanggar aturan.
hoax,Pemerintah akan mengeluarkan kebijakan untuk menaikkan harga gula dan tepung terigu hingga 200%.
hoax,Minum air perasan nanas yang dicampur madu setiap pagi terbukti bisa menghilangkan semua racun di usus.
hoax,Seorang wanita di Sulawesi Tengah melahirkan seekor anak kambing yang memiliki wajah mirip manusia.
hoax,Harga properti dan tanah di ibu kota baru akan naik 1000% dalam waktu satu tahun setelah diresmikan.
hoax,Semua sekolah menengah atas diwajibkan mengajarkan kurikulum tentang pemrograman komputer tingkat lanjut.
hoax,Sebuah benda aneh berbentuk piring terbang terlihat melayang di atas istana presiden pada malam hari.
hoax,"Jika Anda sering mengonsumsi minuman bersoda, Anda berisiko terkena osteoporosis parah di usia muda."
hoax,Ditemukan ribuan dokumen rahasia negara yang dicuri oleh mata-mata asing dan dijual kepada pihak ketiga.
hoax,Semua pengguna internet yang mengunjungi situs web berita hoax akan didenda dan akunnya diblokir.
hoax,Pejabat kementerian dituduh terlibat dalam skandal korupsi dana bantuan untuk korban kebakaran hutan.
hoax,Minum air rebusan kencur yang dicampur gula merah setiap hari terbukti bisa menyembuhkan semua penyakit pernapasan.
hoax,Video menunjukkan bahwa petugas keamanan bank sedang mencuri uang nasabah yang tersimpan di brankas.
hoax,Pemerintah akan menerapkan kebijakan untuk memotong gaji seluruh anggota DPR sebesar 20% untuk dana darurat.
hoax,Minum air rebusan daun jambu biji setiap hari terbukti bisa membersihkan usus dari semua kuman berbahaya.
netral,Harga rata-rata cabai merah di pasar induk Kramat Jati hari ini mencapai Rp 60.000 per kilogram.
netral,"Indeks Harga Saham Gabungan (IHSG) Bursa Efek Indonesia ditutup melemah 0,5% pada sesi perdagangan sore."
netral,PT Kereta Api Indonesia (KAI) mengumumkan penambahan 15 jadwal perjalanan kereta selama musim libur akhir tahun.
netral,Kepala Biro Humas Pemprov DKI Jakarta memberikan keterangan pers mengenai agenda kerja pekan ini.
netral,Suhu udara di kota Surabaya tercatat mencapai 34 derajat Celsius pada pukul 14.00 waktu setempat.
netral,"Laporan Badan Pusat Statistik (BPS) menunjukkan inflasi bulanan sebesar 0,25% pada bulan Oktober."
netral,Menteri Perdagangan menghadiri pertemuan bilateral dengan delegasi Korea Selatan di Jakarta.
netral,Hasil pertandingan Liga 1 semalam menunjukkan PSS Sleman bermain imbang 1-1 melawan Persebaya Surabaya.
netral,"Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) memprediksi terjadi hujan ringan di wilayah Bandung Raya malam ini."
netral,Proyek pembangunan jalan tol Trans-Sumatera Seksi 4 sudah mencapai 70% penyelesaian.
netral,Jumlah wisatawan asing yang berkunjung ke Bali pada kuartal ketiga meningkat sebesar 12%.
netral,Rupiah dibuka melemah tipis 5 poin di level Rp 15.500 per Dolar Amerika Serikat.
netral,PT Pertamina Patra Niaga mencatat peningkatan konsumsi BBM jenis solar selama pekan pertama November.
netral,"Bank Indonesia melaporkan pertumbuhan kredit perbankan nasional sebesar 8,7% secara year on year."
netral,Rapat Paripurna DPR RI hari ini mengagendakan pembahasan RUU tentang Sistem Pendidikan Nasional.
netral,Jadwal penerbangan dari Bandara Soekarno-Hatta ke Denpasar hari ini mengalami penundaan rata-rata 30 menit.
netral,Rata-rata curah hujan di wilayah Bogor pada bulan lalu tercatat 250 milimeter.
netral,Komisi Pemberantasan Korupsi (KPK) mengumumkan hasil lelang barang sitaan hari ini.
netral,Produksi padi nasional diperkirakan mencapai 55 juta ton gabah kering giling (GKG) tahun ini.
netral,Harga jual beli emas batangan PT Antam hari ini stagnan di angka Rp 1.050.000 per gram.
netral,Konser musik band Dewa 19 di Stadion Gelora Bung Karno disaksikan oleh 80.000 penonton.
netral,Menteri Koordinator Bidang Perekonomian mengadakan konferensi pers di kantornya siang ini.
netral,PT PLN (Persero) melakukan pemeliharaan rutin jaringan listrik di sebagian wilayah Jakarta Selatan.
netral,Pengadilan Negeri Jakarta Pusat melanjutkan sidang kasus perdata antara perusahaan X dan perusahaan Y.
netral,"Dana Moneter Internasional (IMF) memproyeksikan pertumbuhan ekonomi Indonesia di tahun depan sebesar 5,1%."
netral,PT Astra Honda Motor (AHM) meluncurkan produk sepeda motor matic terbaru di pasar Indonesia.
netral,Tim peneliti dari Universitas Indonesia mempublikasikan hasil riset terbaru tentang penemuan spesies serangga baru.
netral,Gubernur Jawa Barat meninjau langsung lokasi pembangunan rumah sakit daerah di Kabupaten Bandung.
netral,Bank BNI melaporkan adanya peningkatan jumlah pengguna layanan mobile banking hingga 40%.
netral,Dewan Perwakilan Rakyat Daerah (DPRD) kota Medan menyetujui anggaran pembangunan infrastruktur jalan.
netral,Jumlah kendaraan yang melintasi Gerbang Tol Cikampek pada libur panjang akhir pekan mencapai 150.000 unit.
netral,Kedutaan Besar Amerika Serikat di Jakarta mengeluarkan pengumuman resmi terkait prosedur visa baru.
netral,"Harga minyak dunia jenis Brent tercatat turun 1,5% menjadi US$ 85 per barel."
netral,Badan Pengawas Obat dan Makanan (BPOM) merilis daftar terbaru produk makanan dan obat yang mendapat izin edar.
netral,PT Telkom Indonesia (Persero) Tbk mencatat laba bersih kuartal ketiga sebesar 8 triliun rupiah.
netral,Pemerintah Kota Semarang mengumumkan dibukanya kembali program pelatihan keterampilan gratis untuk warga.
netral,Pertandingan basket NBA antara Miami Heat dan Boston Celtics berakhir dengan skor 115-112.
netral,Komisi Pemilihan Umum (KPU) mengumumkan tahapan pendaftaran calon anggota legislatif untuk Pemilu 2024.
netral,"Pameran Otomotif Internasional Indonesia (IIMS) resmi dibuka di JIExpo Kemayoran, Jakarta."
netral,Bank Mandiri melakukan penyesuaian suku bunga dasar kredit (prime lending rate) per hari ini.
netral,Juru Bicara Kementerian Luar Negeri memberikan update terkait nasib WNI di luar negeri.
netral,PT Wijaya Karya (Persero) Tbk memenangkan tender proyek pembangunan gedung perkantoran di kawasan Sudirman.
netral,Volume lalu lintas di jalan arteri Jakarta Pusat terpantau padat merayap selama jam sibuk pagi hari.
netral,"Laporan cuaca maritim menyebutkan tinggi gelombang di perairan selatan Jawa mencapai 2,5 meter."
netral,Koperasi Unit Desa (KUD) di Jawa Tengah mencatat peningkatan hasil panen singkong sebesar 10%.
netral,Mahkamah Konstitusi (MK) hari ini menolak permohonan uji materiil atas Undang-Undang Cipta Kerja.
netral,Asosiasi Pengusaha Ritel Indonesia (Aprindo) memproyeksikan peningkatan penjualan ritel menjelang Natal.
netral,PT Garuda Indonesia (Persero) Tbk menambah frekuensi penerbangan ke destinasi wisata Raja Ampat.
netral,Komisi Penyiaran Indonesia (KPI) memberikan sanksi teguran tertulis kepada satu stasiun televisi swasta.
netral,Menteri Keuangan mengumumkan target penerimaan negara dari sektor pajak pada tahun depan.
netral,"Rapat Dewan Gubernur Bank Indonesia memutuskan untuk mempertahankan suku bunga acuan di level 6,00%."
netral,"Pembalap MotoGP Francesco Bagnaia memenangkan seri balapan di sirkuit Sepang, Malaysia."
netral,Dinas Perhubungan Kota Bandung melakukan penertiban parkir liar di kawasan Jalan Asia Afrika.
netral,PT Kereta Commuter Indonesia (KCI) mencatat rata-rata 800.000 penumpang per hari di wilayah Jabodetabek.
netral,Kementerian Pertanian melaporkan stok beras nasional dalam kondisi aman hingga akhir tahun.
netral,Bursa Efek Singapura (SGX) mencatat kenaikan tipis pada saham-saham sektor teknologi Asia.
netral,Komite Nasional Keselamatan Transportasi (KNKT) merilis laporan pendahuluan insiden kecelakaan pesawat kargo.
netral,Museum Nasional Indonesia mengadakan pameran temporer koleksi artefak dari masa pra-sejarah.
netral,Peningkatan wisatawan di kawasan Danau Toba mencapai 20% pasca pembangunan infrastruktur baru.
netral,PT Semen Indonesia (Persero) Tbk melaporkan volume penjualan semen di kuartal ketiga tahun ini.
netral,Wakil Presiden Ma'ruf Amin menerima kunjungan kehormatan dari Duta Besar negara Timur Tengah.
netral,Pemerintah daerah DKI Jakarta mengumumkan perubahan jadwal operasional layanan transportasi publik.
netral,Perusahaan Google melakukan update pada sistem operasi Android untuk meningkatkan keamanan pengguna.
netral,Organisasi Kesehatan Dunia (WHO) merilis panduan terbaru tentang penanganan penyakit menular.
netral,Balai Besar Pengawasan Obat dan Makanan (BBPOM) menyelenggarakan sosialisasi keamanan pangan di kota Solo.
netral,PT Freeport Indonesia melaporkan progres pembangunan smelter tembaga di Gresik.
netral,Sidang gugatan cerai artis A dan B kembali ditunda karena ketidakhadiran pihak tergugat.
netral,Harga komoditas CPO (minyak kelapa sawit mentah) di bursa Malaysia ditutup menguat.
netral,Kepolisian Daerah Metro Jaya mengumumkan hasil tangkapan operasi narkoba selama bulan lalu.
netral,PT Jasa Marga (Persero) Tbk memberikan diskon tarif tol untuk pengguna jalan selama libur hari raya.
netral,Dewan Pers Indonesia menggelar acara diskusi publik mengenai tantangan media di era digital.
netral,Universitas Gadjah Mada (UGM) membuka penerimaan mahasiswa baru jalur mandiri untuk tahun ajaran 2024/2025.
netral,Komisi Yudisial (KY) melakukan inspeksi mendadak ke beberapa pengadilan negeri di luar Jawa.
netral,PT Bukalapak Tbk (BUKA) mencatat peningkatan transaksi di layanan e-commerce selama periode promo.
netral,Pemerintah Kabupaten Sleman mengumumkan rencana pembangunan pusat perkantoran terpadu.
netral,"Kejuaraan bulutangkis Indonesia Open 2024 akan diselenggarakan di Istora Senayan, Jakarta."
netral,Badan Nasional Penanggulangan Bencana (BNPB) memberikan bantuan logistik kepada korban banjir di Kalimantan.
netral,Harga nikel global merosot 2% di London Metal Exchange (LME) akibat kekhawatiran permintaan.
netral,PT Pos Indonesia (Persero) meluncurkan layanan pengiriman paket kilat ke 100 kota di Indonesia.
netral,Lembaga Ilmu Pengetahuan Indonesia (LIPI) melakukan penelitian tentang potensi energi terbarukan di Indonesia.
netral,PT Kereta Cepat Indonesia China (KCIC) mencatat jumlah penumpang Whoosh mencapai 1 juta orang.
netral,Otoritas Jasa Keuangan (OJK) memberikan izin usaha kepada tiga perusahaan teknologi finansial (fintech) baru.
netral,"Penjualan sepeda motor di Indonesia pada bulan lalu tercatat 500.000 unit, naik dari bulan sebelumnya."
netral,Sidang kasus pidana penggelapan pajak dengan terdakwa seorang pengusaha ternama dilanjutkan pekan depan.
netral,Kementerian Perhubungan merilis data terbaru mengenai jumlah kecelakaan lalu lintas di jalan tol.
netral,Pertandingan sepak bola UEFA Champions League antara Real Madrid dan Manchester City berakhir 1-0.
netral,PT Bio Farma (Persero) Tbk melaporkan hasil uji klinis tahap akhir untuk vaksin flu musiman.
netral,Komisi Nasional Hak Asasi Manusia (Komnas HAM) menerima aduan terkait sengketa lahan di Jawa Timur.
netral,Universitas Padjadjaran (Unpad) menyelenggarakan seminar internasional tentang isu perubahan iklim.
netral,PT Bank Central Asia Tbk (BCA) mengumumkan pembagian dividen interim kepada para pemegang saham.
netral,Pemerintah Provinsi Sumatera Utara meresmikan beroperasinya dua ruas jalan provinsi yang baru dibangun.
netral,Konsumsi listrik rumah tangga di Jakarta pada malam hari cenderung meningkat di musim kemarau.
netral,Bursa Komoditas dan Derivatif Indonesia (ICDX) mencatat kenaikan harga timah di pasar domestik.
